Role,Name
Additional Cinematic Artists,Peter Lee
Additional Cinematic Artists,Joe Peterson
Audio Director,Russell Brower
Lead Sound Designer,Brian Farr
Audio Producer,Keith Landes
Assistant Audio Producer,Dennis Crabtree
Sound Design,Jonas Laster
Sound Design,Joseph Lawrence
Music,Russell Brower
Music,Derek Duke
Music,Matt Uelmen
Additional Music,Brian Farr
Additional Music,David Arkenstone
Voice Casting,Bill Black
Voice Direction,Micky Neilson
Field SFX Recording,Bill Black
Field SFX Recording,Joseph Lawrence
Field SFX Recording,John Fasal
Creative Development Production,Ben Brode
Creative Development Production,Joanna Cleland
Creative Development Production,Gloria Soto
Creative Development Historian,Evelyn Fredericksen
Creative Development Illustrators,Glenn Rane
Creative Development Illustrators,Wang Wei
Video Production Manager,Joeyray Hall
Video Production Team,Terran Gregory
Video Production Team,Tristan Pope
Video Production Team,Brandan Vanderpool
Quality Assurance Manager,Michael Gilmartin
Quality Assurance Assistant Managers,Kelly Chun
Quality Assurance Assistant Managers,John Herndon
Quality Assurance Assistant Managers,Edward Kang
Quality Assurance Assistant Managers,Jonathan Mankin
Quality Assurance Assistant Managers,Mark Moser
Quality Assurance Assistant Managers,Nicholas Pisani
QA Lead Tester (Expansion),Shawn Su
QA Lead Tester (Live),Michele Arko
QA Assistant Leads (Expansion),Timothy Ismay
QA Assistant Leads (Expansion),Michael Schwan Jr.
QA Assistant Leads (Expansion),Clint Walls
QA Assistant Leads (Live),Paul Carver
QA Assistant Leads (Live),Clayton Dubin
QA Assistant Leads (Live),Sean Wang
QA Automation Lead,Shane S Cargilo
QA Automated Test Engineers,Evan Calder
QA Automated Test Engineers,Patrick Elia
QA Automated Test Engineers,Marius Jivan
QA Automated Test Engineers,Justin Klinchuch
QA Automated Test Engineers,Michael Murphy
QA Automated Test Engineers,Craig Steele
QA Compatibility Testers,Jason Kwan
QA Compatibility Testers,Ray Laubach
QA Compatibility Testers,Hector Melendres
QA Compatibility Testers,Brice Petibas
QA Compatibility Testers,William Roseman
QA Compatibility Testers,Elaine Fu Yang
QA Content Specialists,Daniel Bendt
QA Content Specialists,Robert Boxeth
QA Content Specialists,Jack Chen
QA Content Specialists,James Cho
QA Content Specialists,Ian Combs
QA Content Specialists,Tim Daniels
QA Content Specialists,Morgan Day
QA Content Specialists,Foster M. Elmendorf
QA Content Specialists,Edgar Flores
QA Content Specialists,Mei Dean Francis
QA Content Specialists,Daniel Dake Luo
QA Content Specialists,Stuart Massie
QA Content Specialists,RA Pearson
QA Content Specialists,Daniel Polcari
QA Content Specialists,Anthony Reyes
QA Content Specialists,David Sanchez
QA Content Specialists,Michael M. Sun
QA Content Specialists,Don Vu
QA Content Specialists,Tengying Yu
QA Localization Lead,Jin Kim
QA Localization Testers,Steven Chow
QA Localization Testers,Mike Euiseung Kim
