Role,Name
Test Analysts,Steph Krepcio
Test Analysts,Jason K Kwon
Test Analysts,Eric Lanham
Test Analysts,Dor Levgoren
Test Analysts,Dylan Lifa
Test Analysts,Evan Lind
Test Analysts,Carey Littlefield
Test Analysts,Cynthia Loyd-Peterson
Test Analysts,Vivian Mai
Test Analysts,Josh Miller
Test Analysts,Jonathan Newsham
Test Analysts,Kevin O'Brien
Test Analysts,Alfredo Padron
Test Analysts,Carrie Patterson
Test Analysts,Jimmy Phan
Test Analysts,Paige Rahm
Test Analysts,Kimberly Reed
Test Analysts,Steve Rentas
Test Analysts,Cody Rinehart
Test Analysts,Matt Rodriguez
Test Analysts,Jeremy Rodriquez
Test Analysts,Justin Shapp
Test Analysts,Leticia Shapp
Test Analysts,Xander Shiells
Test Analysts,Matt Shipley
Test Analysts,Justin Sloate
Test Analysts,Erik Speeckaert
Test Analysts,Nolan Speed
Test Analysts,Francesco Spezzotti
Test Analysts,Adrian TerBorg
Test Analysts,Thomas Teshima
Test Analysts,Daniel Thomacos
Test Analysts,Anthony Trejo
Test Analysts,Perry Tsui
Test Analysts,Adam Van Dyke
Test Analysts,Andrew Vassallo
Test Analysts,Melissa Wakefield
Test Analysts,Carlin Walsh
Test Analysts,Shane Webster
Test Analysts,Chad Wheeldon
Test Analysts,Kea Yonni
Test Analysts,Kevin Zhao
Lead Quality Engineer,Sharif Gaines
Quality Engineers,Will Burton
Quality Engineers,Kevin Hewitt
Quality Engineers,Michael Kautzman
Quality Engineers,Nathan Kilker
Quality Engineers,Caleb Rosenquist
Quality Engineers,Matthew Salow
Quality Engineers,Nicholas Stallings
Additional Test Leadership,Sam Ngo
"Executive Vice President & General Manager, Platform & Technology",Mike Ybarra
"Executive Vice President & Head of Ecommerce, Battle.net & Online Products",Gio Hunt
"Head of Applications, Battle.net & Online Products",Andy Simonds
"Head of Design, Battle.net & Online Products",Christy Schaefer
"Head of Platform, Battle.net & Online Products",Arron Goolsbey
"Senior Director & Editor in Chief, Battle.net & Online Products",Dan Shoe Hsu
"Director, Software Operations, Battle.net & Online Products",Melissa Meyer
Chief of Staff,Melissa Carter
Battle.net & Online Products - Group Leadership,Brian Baum
Battle.net & Online Products - Group Leadership,Warren Colbert
Battle.net & Online Products - Group Leadership,Jeremy Dela Rosa
Battle.net & Online Products - Group Leadership,David Eckel
Battle.net & Online Products - Group Leadership,Sean Flinn
Battle.net & Online Products - Group Leadership,David Howe
Battle.net & Online Products - Group Leadership,James Hugard
Battle.net & Online Products - Group Leadership,Will Jang
Battle.net & Online Products - Group Leadership,Robert LaCruise
Battle.net & Online Products - Group Leadership,Sabrina Meditz
Battle.net & Online Products - Group Leadership,Mike Metcalf
Battle.net & Online Products - Group Leadership,Damon Osgood
Battle.net & Online Products - Group Leadership,Havi Sullivan
Battle.net & Online Products - Group Leadership,Martin Tegner
Battle.net & Online Products - Group Leadership,Ali Vatani
Battle.net & Online Products - Group Leadership,Mike Wallis
Battle.net & Online Products - Group Leadership,John Yaney
Battle.net & Online Products - Team Leadership,Steven Alfisi
Battle.net & Online Products - Team Leadership,Jeff Allison
Battle.net & Online Products - Team Leadership,Ed Beranek
Battle.net & Online Products - Team Leadership,Chris Bernert
Battle.net & Online Products - Team Leadership,James Cabel-Neil
Battle.net & Online Products - Team Leadership,Rachael Callahan
Battle.net & Online Products - Team Leadership,Jason Campbell
Battle.net & Online Products - Team Leadership,Alex Cardenas
Battle.net & Online Products - Team Leadership,Shane Cargilo
Battle.net & Online Products - Team Leadership,Sean Catchpole
Battle.net & Online Products - Team Leadership,Qi Ming Chen
Battle.net & Online Products - Team Leadership,Karen Conley
Battle.net & Online Products - Team Leadership,Sarah Doebler
Battle.net & Online Products - Team Leadership,Peter R Elespuru
Battle.net & Online Products - Team Leadership,Jason Fillo
Battle.net & Online Products - Team Leadership,Bryan Frederick
Battle.net & Online Products - Team Leadership,Karisa Goodell
Battle.net & Online Products - Team Leadership,Justin Groot
Battle.net & Online Products - Team Leadership,Chad Hansell
Battle.net & Online Products - Team Leadership,Royce Higbee
Battle.net & Online Products - Team Leadership,Hoa Ho
Battle.net & Online Products - Team Leadership,Adam Holisky
Battle.net & Online Products - Team Leadership,Tim Hong
Battle.net & Online Products - Team Leadership,Gary James
Battle.net & Online Products - Team Leadership,Amy Jantzer
Battle.net & Online Products - Team Leadership,Alex Jarzebinski
Battle.net & Online Products - Team Leadership,Scott Lantz
Battle.net & Online Products - Team Leadership,Jenny Liu
Battle.net & Online Products - Team Leadership,Shuai Liu
Battle.net & Online Products - Team Leadership,Annie Lu
Battle.net & Online Products - Team Leadership,Michael C. Maggio
Battle.net & Online Products - Team Leadership,Austyn Mahoney
Battle.net & Online Products - Team Leadership,Julia Marsh
Battle.net & Online Products - Team Leadership,John Matzen
Battle.net & Online Products - Team Leadership,Tripper McCarthy
Battle.net & Online Products - Team Leadership,Brian Miyamoto
Battle.net & Online Products - Team Leadership,Christopher Morley
Battle.net & Online Products - Team Leadership,Andrew Murphy
Battle.net & Online Products - Team Leadership,Christi Nishiyama
Battle.net & Online Products - Team Leadership,Eli Ofenstein
Battle.net & Online Products - Team Leadership,Soheil Oliaei
Battle.net & Online Products - Team Leadership,Dahmian Owen
Battle.net & Online Products - Team Leadership,Michael Paglione
Battle.net & Online Products - Team Leadership,Ryan Quinn
Battle.net & Online Products - Team Leadership,Matthew Reddick
Battle.net & Online Products - Team Leadership,Kyle Riccio
Battle.net & Online Products - Team Leadership,Ragnar Scheuermann
Battle.net & Online Products - Team Leadership,David Schless
Battle.net & Online Products - Team Leadership,Vlad Semenov
Battle.net & Online Products - Team Leadership,Tushar Shah
Battle.net & Online Products - Team Leadership,PJ Singh
Battle.net & Online Products - Team Leadership,Ed Tischofer
Battle.net & Online Products - Team Leadership,Ryan Vance
Battle.net & Online Products - Team Leadership,Jialin Wang
Battle.net & Online Products - Team Leadership,John Ward
Battle.net & Online Products - Team Leadership,Luke Wilson
Battle.net & Online Products - Team Leadership,Leo Wu
Battle.net & Online Products - Design,Hasiba Arshad
Battle.net & Online Products - Design,Jay Bacuetes
Battle.net & Online Products - Design,Christina Brooks
Battle.net & Online Products - Design,Felix Jung Hwan Choi
Battle.net & Online Products - Design,Guillaume Cournoyer
Battle.net & Online Products - Design,Aaron Crapo
