role,name
Technology Team,Peter Shinners
Technology Team,Michael Su
Technology Team,Yun-Chen Sung
Technology Team,Robert Thomas
Technology Team,Theresa Wolf
Production Team,Patricia L. Adams
Production Team,Tok Braun
Production Team,Joshua Burnett
Production Team,Leonard Chang
Production Team,Eric Davis
Production Team,Bejan Fozdar
Production Team,Janet Garcia
Production Team,Steve McIlwain
Production Team,Jennifer Owings
Production Team,Jason Michael Smith
Production Team,Brandy Stiles
Studio Engineers,Johann Helgi Agnarsson
Studio Engineers,Kenneth Lloyd Ayers III
Studio Engineers,Douglas Beal
Studio Engineers,Jim Bush
Studio Engineers,Sean Laverty
Studio Engineers,JJ Lee
Studio Engineers,Ramon Rodriguez III
Studio Engineers,Rob Tomson
Cinematic Project Directors,Ben Dai
Additional Artists,Craig Brown
Additional Artists,Patrick Dalton
Additional Artists,Tina Fu
Additional Artists,Tyler Hunter
Additional Artists,Bernie Kang
Additional Artists,Ronny Kim 
Additional Artists,Slavomir Kaslev
Additional Artists,David Lesperance
Additional Artists,Eric Yi Lin
Additional Artists,Frances Lin
Additional Artists,Sherman Ohms
Additional Artists,Diego Garzon Sanchez 
Additional Artists,Richard Slechta 
Additional Artists,Cedric Tomacruz
Additional Production,Rie Arai
Sound Design,Jon Graves
Sound Design,Michael Johnson
Sound Design,Chris Kowalski
Sound Producers,Colton Carmine
Sound Producers,Dennis Crabtree
Sound Producers,Rhonda Cox
Sound Producers,Keith Landes
Field Recording,John Paul Fasal
Additional Sound Design,Chris De La Pena
Additional Sound Design,David Farmer
Additional Sound Design,Brian David Farr
Additional Sound Design,Kris Giampa
Additional Sound Design,Eric Warren Lindemann
Additional Sound Design,Paul Menichini
Additional Sound Design,Stuart Provine
Additional Sound Design,David Rovin
Additional Sound Design,Pedro Seminario
Additional Sound Design,Wabi Sabi Sound
Additional Sound Design,Andrew Lackey
Additional Sound Design,Geoffrey Garnett
Additional Sound Design,Warner Bros. Sound
Additional Sound Design,Bryan Watkins
Foley Services - Game,Warner Bros. Sound
Foley Services - Game,John Roesch
Foley Services - Game,Alyson Moore
Additional Sound Producers,Sarah Hoist
Sound Design,David Farmer
Sound Design,Stuart Provine
Cinematic Sound Editor,Clinton Jones
Composers,Neal Acree
Composers,Sam Cardon
Composers,Derek Duke
Composers,Edo Guidotti
Composers,Jeremy Soule
Score Performed By,Northwest Sinfonia and Chorus
Featured Musicians,Erhu solos by Jiebing Chen
Featured Musicians,Guzheng solos by Cynthia Hsiang
Orchestration,M.W. Alexander
Orchestration,Kurt Bestor
Orchestration,Nick Greer
Orchestration,Ira Hearshen
Orchestration,Larry Kenton
Orchestra and Choir Stems Mixed at,Atlantis Group
Design & Editing,Chris De La Pena
Editors,Brian Horn
Editors,Rebecca Lilienfeld
Editors,Lucas Merino
Art/Visual Design,Larissa Bussell
"Senior Managers, Platform Services",Frédéric Baudet (EU)
"Senior Managers, Platform Services",Jong Hyuk Lee (KR)
Project Managers,Edgar Flores
Project Managers,Andy Houghtelin
Analytics UX Designers,Anthony Reyes
Analytics Software Engineers,Ken Adams
Analytics Software Engineers,Phillip Dettorre
Analytics Software Engineers,John Pombo
Analytics Software Engineers,Jonathan Hankey
Analytics Software Engineers,Pietro Gobbato
Analytics Software Engineers,Andrea Opimitti
Producers,Paul Carver
Producers,Marshall Harlan
Programmers,Anton Burdukovskiy
Programmers,Bob Chancellor
Programmers,Damien Chow
Programmers,Daniel Dao
Programmers,Samuel Hopp
Programmers,Xing Jin
Programmers,Ryan Landis
Programmers,Eric Lloyd
Programmers,Robbie McMahon
Programmers,Brenna Moore
Interns,Nathan Carlson
Interns,Jerry Cheng
Production,Clayton Dubin
Production,Zach Bogatz
Programmers,Jerry Blanco
Programmers,David Chadwick
Programmers,Kelly Chun
Programmers,Marius Jivan
Programmers,Jason Johannes
Programmers,Dake Luo
Programmers,Mike Murphy
Programmers,Nick Urrea
Key Processors,Russell Iseri
Managers,Jonathan Mankin
Assistant Managers,Michael Corpora
Assistant Managers,Rick Kennedy
Assistant Managers,William Roseman
Assistant Managers,Shawn Su
Supervisors,Dustin Bosteder
Supervisors,Michael Burghart
Supervisors,Tom Chua
Supervisors,Christopher Clarke
Supervisors,Joel Clift
Supervisors,Matt Clifton
Supervisors,Ron Gray
Supervisors,Peter Hsu
Supervisors,Lance Karutz
Supervisors,Jonathan Mason
Supervisors,Hector Melendres
Supervisors,Julio Miranda
"Assistant Lead Quality Assurance Analysts, Mists of Pandaria",Zach Callanan
"Assistant Lead Quality Assurance Analysts, Mists of Pandaria",Whitney Day
"Content Specialists, Mists of Pandaria",Justin Boehm
"Content Specialists, Mists of Pandaria",Jason Briggs
"Content Specialists, Mists of Pandaria",Andrew Buczacki
"Content Specialists, Mists of Pandaria",David Dubenko
"Content Specialists, Mists of Pandaria",Tom Ellis
"Content Specialists, Mists of Pandaria",Sean Hogan
"Content Specialists, Mists of Pandaria",Joseph Magdalena
"Content Specialists, Mists of Pandaria",Lance Powell
"Content Specialists, Mists of Pandaria",Sverre Rasmussen
"Content Specialists, Mists of Pandaria",Ryan Schwind
"Content Specialists, Mists of Pandaria",Trey Spisak
"Assistant Lead Quality Assurance Analysts, Battle.net",Spencer Halls
"Content Specialists, Battle.net",Hunter Curren
"Content Specialists, Battle.net",Sheila Perez
"Content Specialists, Battle.net",Aaron Ponoroff
Mists of Pandaria Product Analysts,Gareth Ackerman
Mists of Pandaria Product Analysts,Michael Alcorn
Mists of Pandaria Product Analysts,Tony Allain
Mists of Pandaria Product Analysts,David Anderson
Mists of Pandaria Product Analysts,Kyle Aronson
Mists of Pandaria Product Analysts,Dean Ayala
Mists of Pandaria Product Analysts,Adam Baxter
Mists of Pandaria Product Analysts,Shawn Benson
Mists of Pandaria Product Analysts,David Biggs
Mists of Pandaria Product Analysts,Chris Boyd
Mists of Pandaria Product Analysts,Matt Browning
Mists of Pandaria Product Analysts,Jessica Castillo
Mists of Pandaria Product Analysts,Jim Chan
Mists of Pandaria Product Analysts,Bonnie Chang
Mists of Pandaria Product Analysts,Jonathan Chen
Mists of Pandaria Product Analysts,Matthew Cederquist
Mists of Pandaria Product Analysts,Linny Cooke
Mists of Pandaria Product Analysts,Donnie Cornwell
Mists of Pandaria Product Analysts,Jared Coulston
Mists of Pandaria Product Analysts,Wendy Cowles
Mists of Pandaria Product Analysts,Brett Crawford
Mists of Pandaria Product Analysts,Hilda Cruz
Mists of Pandaria Product Analysts,Andrew De Sousa
Mists of Pandaria Product Analysts,Jason DeFord
Mists of Pandaria Product Analysts,Landon Doi
Mists of Pandaria Product Analysts,Alex Dragojlovic
Mists of Pandaria Product Analysts,Megan Duck
Mists of Pandaria Product Analysts,William Ebright
Mists of Pandaria Product Analysts,Ahmad Eletreby
Mists of Pandaria Product Analysts,Keith Ennis
Mists of Pandaria Product Analysts,Victor Esquivias
Mists of Pandaria Product Analysts,Timothy Evans
Mists of Pandaria Product Analysts,Martin Falster
Mists of Pandaria Product Analysts,Duncan Field
Mists of Pandaria Product Analysts,Elissa Flores
Mists of Pandaria Product Analysts,Josh Fuesting
Mists of Pandaria Product Analysts,Joshua Greenfield
Mists of Pandaria Product Analysts,Kevin Gu
Mists of Pandaria Product Analysts,Herbert Haneke
Mists of Pandaria Product Analysts,Eric Hansen
Mists of Pandaria Product Analysts,Kyle Hartline
Mists of Pandaria Product Analysts,Patrick Heagany
Mists of Pandaria Product Analysts,Ron Hodge
Mists of Pandaria Product Analysts,Brian Inboden
Mists of Pandaria Product Analysts,Sarah Inman
Mists of Pandaria Product Analysts,Adam Z. Jackson
Mists of Pandaria Product Analysts,Brandon Jacobson
Mists of Pandaria Product Analysts,Scott Johnston
Mists of Pandaria Product Analysts,Tim Jones
Mists of Pandaria Product Analysts,Mark Kelada
Mists of Pandaria Product Analysts,David Kingsbury
Mists of Pandaria Product Analysts,Keith Kodama
Mists of Pandaria Product Analysts,Erik Larson
Mists of Pandaria Product Analysts,Magdalena Lazarov
Mists of Pandaria Product Analysts,Brandon Lee
Mists of Pandaria Product Analysts,Angela Li
Mists of Pandaria Product Analysts,Jonathan Loeffler
Mists of Pandaria Product Analysts,Nicholas Louie
Mists of Pandaria Product Analysts,Steve Martinez
Mists of Pandaria Product Analysts,Ryan Matsuba
Mists of Pandaria Product Analysts,Andrew McClain
Mists of Pandaria Product Analysts,Neemaa Meskin
Mists of Pandaria Product Analysts,Anthony Nassar
Mists of Pandaria Product Analysts,Alex Neyman
Mists of Pandaria Product Analysts,Kevin O’Brien
Mists of Pandaria Product Analysts,Erika Page
Mists of Pandaria Product Analysts,Trevor Page
Mists of Pandaria Product Analysts,Carlos Penate
Mists of Pandaria Product Analysts,Brian Pierron
Mists of Pandaria Product Analysts,Robert Pionke
Mists of Pandaria Product Analysts,Jennifer Powell
Mists of Pandaria Product Analysts,David Quick
Mists of Pandaria Product Analysts,Nicki Quinn
Mists of Pandaria Product Analysts,Joseph Ransom
Mists of Pandaria Product Analysts,Gregory Risselada
Mists of Pandaria Product Analysts,Jared Ritter
Mists of Pandaria Product Analysts,William Robertson
Mists of Pandaria Product Analysts,Joseph Romano
Mists of Pandaria Product Analysts,Desirae Rubio
Mists of Pandaria Product Analysts,Charles Salzman
Mists of Pandaria Product Analysts,Chris Sappington
Mists of Pandaria Product Analysts,Justin Shapp
Mists of Pandaria Product Analysts,Travis Shute
Mists of Pandaria Product Analysts,Kevin Starr
Mists of Pandaria Product Analysts,Wes Stratton
Mists of Pandaria Product Analysts,Drew Strunk
Mists of Pandaria Product Analysts,Paul Sullivan
Mists of Pandaria Product Analysts,Alex Swift
Mists of Pandaria Product Analysts,Scott Trujillo
Mists of Pandaria Product Analysts,Zach Unsell
Mists of Pandaria Product Analysts,Adam Van Dyke
Mists of Pandaria Product Analysts,Daniel Van Essen
Mists of Pandaria Product Analysts,Andrew Vassallo 
Mists of Pandaria Product Analysts,Steve Walker
Mists of Pandaria Product Analysts,Thomas Watson
Mists of Pandaria Product Analysts,John Yang
Mists of Pandaria Product Analysts,Eric Yasukochi
Mists of Pandaria Product Analysts,Rebecca Ysteboe
Managers,Ted Louie
Assistant Managers,John O’Brien
Assistant Managers,Tharlie Richardson
Supervisors,Todd Attaway
Supervisors,Steve McClory
Supervisors,Ian S. Nelson
Technical Quality Assurance Team Leads,Lynn DeVries
Technical Quality Assurance Team Leads,Ed Hanley
Technical Quality Assurance Team Leads,David Loya
Technical Quality Assurance Team Leads,Matt Patterson
Technical Quality Assurance Team Leads,Gilbert Samuelian
Technical Quality Assurance Assistant Team Leads,Daniel Berman
Technical Quality Assurance Assistant Team Leads,Nicholas Buczynski
Technical Quality Assurance Assistant Team Leads,John Carpenter
Technical Quality Assurance Assistant Team Leads,Dustin Distefano
Technical Quality Assurance Assistant Team Leads,Benjamin LeBar
Technical Quality Assurance Assistant Team Leads,Ben Lilley
Technical Quality Assurance Assistant Team Leads,Anthony Sierra
Technical Quality Assurance Specialists,Albert Portillo
Technical Quality Assurance Specialists,Nicholas Nguyen
Technical Quality Assurance Analysts,Raphael Ahad
Technical Quality Assurance Analysts,Rie Arai
Technical Quality Assurance Analysts,Dan Bach
Technical Quality Assurance Analysts,Nate Barber
Technical Quality Assurance Analysts,Alexys Baxter
Technical Quality Assurance Analysts,Jerome Bonoan
Technical Quality Assurance Analysts,Edan Bryant
Technical Quality Assurance Analysts,David Carlock
Technical Quality Assurance Analysts,Aaron Carter
Technical Quality Assurance Analysts,Phillip Chiu
Technical Quality Assurance Analysts,Zachary Chow (in loving memory)
Technical Quality Assurance Analysts,Beau Cooper
Technical Quality Assurance Analysts,Chad Daley
Technical Quality Assurance Analysts,Andrew Dank
Technical Quality Assurance Analysts,Michael Dinger
Technical Quality Assurance Analysts,Kenneth Doyle
Technical Quality Assurance Analysts,Trevor Drissel
Technical Quality Assurance Analysts,Ryan Dromgoole
Technical Quality Assurance Analysts,Jean-Marc Genest
Technical Quality Assurance Analysts,Collin Gilbert
Technical Quality Assurance Analysts,Ralph Gutierrez
Technical Quality Assurance Analysts,John Ha
Technical Quality Assurance Analysts,Mike Hall
Technical Quality Assurance Analysts,Valerie Hilgenfeldt
Technical Quality Assurance Analysts,Kevin Landgendoen
Technical Quality Assurance Analysts,James Leaman
Technical Quality Assurance Analysts,Joseph Lewis
Technical Quality Assurance Analysts,Joshua Lewis
Technical Quality Assurance Analysts,Philip Luke
Technical Quality Assurance Analysts,Kevin Matthews
Technical Quality Assurance Analysts,Zachary McCann
Technical Quality Assurance Analysts,Daniel Mooneyham
Technical Quality Assurance Analysts,Daniel Morgan
Technical Quality Assurance Analysts,Vinnie Morrison
Technical Quality Assurance Analysts,Stephen Murray
Technical Quality Assurance Analysts,Scott Newman
Technical Quality Assurance Analysts,Matthew Novy
Technical Quality Assurance Analysts,Monique Ory
Technical Quality Assurance Analysts,Carlos Perez
Technical Quality Assurance Analysts,Adam Portillo
Technical Quality Assurance Analysts,Shah Rahman
Technical Quality Assurance Analysts,Brad Rhodes
Technical Quality Assurance Analysts,Bob Richardson
Technical Quality Assurance Analysts,Matthieu Roussotte
Technical Quality Assurance Analysts,Matthew Runyan
Technical Quality Assurance Analysts,Devin Saverline
Technical Quality Assurance Analysts,Andrew Sciametta
Technical Quality Assurance Analysts,David Scott
Technical Quality Assurance Analysts,Shaun Smiley
Technical Quality Assurance Analysts,Nicholas Stallings
